ID,Description,Must flag
gi17988969refNP541602.1,SN-glycerol-3-phosphate transport system permease UGPA [Brucella melitensis bv. 1 str. 16M],FALSE
gi17988971refNP541604.1,membrane dipeptidase [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989014refNP541647.1,dihydroorotase [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989016refNP541649.1,acyl-COA dehydrogenase [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989046refNP541679.1,ribose ABC transporter permease [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989106refNP541739.1,transport ATP-binding protein CYDC [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989168refNP541801.1,"glycerol kinase, partial [Brucella melitensis bv. 1 str. 16M]",FALSE
gi17989268refNP541901.1,spermidine/putrescine-binding periplasmic protein [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989276refNP541909.1,ribonucleotide reductase stimulatory protein [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989280refNP541913.1,"nickel resistance protein, partial [Brucella melitensis bv. 1 str. 16M]",FALSE
gi17989295refNP541928.1,nitrate reductase alpha chain [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989346refNP541979.1,heme-copper oxidase subunit III [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989382refNP542015.1,zinc protease [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989390refNP542023.1,HAD superfamily protein involved in N-acetyl-glucosamine catabolism [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989398refNP542031.1,glucose/galactose transporter [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989411refNP542044.1,pyruvate dehydrogenase complex repressor [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989429refNP542062.1,flagellar basal body P-ring protein [Brucella melitensis bv. 1 str. 16M],FALSE
gi17989438refNP542071.1,glycerol-3-phosphate regulon repressor [Brucella melitensis bv. 1 str. 16M],FALSE
gi215918900refNP819191.2,cell division protein FtsZ [Coxiella burnetii RSA 493],FALSE
gi49187917refYP031170.1,hypothetical protein BAS4929 [Bacillus anthracis str. Sterne],FALSE
gi47526609refYP017958.1,phosphonoacetaldehyde hydrolase [Bacillus anthracis str. 'Ames Ancestor'],FALSE
gi52840979refYP094778.1,hypothetical protein lpg0742 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
gi52842123refYP095922.1,ectonucleoside triphosphate diphosphohydrolase I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
gi15604650refNP221168.1,hypothetical protein RP819 [Rickettsia prowazekii str. Madrid E],FALSE
gi54296774refYP123143.1,small-molecule methyltransferase IraA [Legionella pneumophila str. Paris],FALSE
gi54296559refYP122928.1,hypothetical protein lpp0590 [Legionella pneumophila str. Paris],FALSE
gi54298666refYP125035.1,defect in organelle trafficking protein DotB (ATPase) [Legionella pneumophila str. Paris],TRUE
gi54296815refYP123184.1,macrophage infectivity potentiator [Legionella pneumophila str. Paris],FALSE
gi54297249refYP123618.1,flagellin [Legionella pneumophila str. Paris],TRUE
gi82524575refYP406170.1,IpgA [Shigella dysenteriae Sd197],FALSE
gi82524576refYP406171.1,IcsB [Shigella dysenteriae Sd197],FALSE
gi82524577refYP406172.1,IpgD [Shigella dysenteriae Sd197],FALSE
gi82524580refYP406175.1,MxiG [Shigella dysenteriae Sd197],FALSE
gi82524582refYP406177.1,MxiI [Shigella dysenteriae Sd197],FALSE
gi82524583refYP406178.1,MxiJ [Shigella dysenteriae Sd197],FALSE
gi82524584refYP406179.1,MxiK [Shigella dysenteriae Sd197],FALSE
gi82524585refYP406180.1,MxiN [Shigella dysenteriae Sd197],FALSE
gi82524587refYP406182.1,MxiM [Shigella dysenteriae Sd197],FALSE
gi82524588refYP406183.1,MxiE [Shigella dysenteriae Sd197],FALSE
gi82524589refYP406184.1,MxiD [Shigella dysenteriae Sd197],TRUE
gi82524410refYP406005.1,OspB [Shigella dysenteriae Sd197],FALSE
gi82524567refYP406162.1,VirB [Shigella dysenteriae Sd197],FALSE
gi82524569refYP406164.1,IpaA [Shigella dysenteriae Sd197],FALSE
gi82524570refYP406165.1,IpaD [Shigella dysenteriae Sd197],FALSE
gi82524571refYP406166.1,IpaC [Shigella dysenteriae Sd197],FALSE
gi82524573refYP406168.1,IpgC [Shigella dysenteriae Sd197],FALSE
gi82524574refYP406169.1,IpgB1 [Shigella dysenteriae Sd197],FALSE
gi82524507refYP406102.1,OspG [Shigella dysenteriae Sd197],FALSE
gi82524546refYP406142.1,"invasion plasmid antigen, fragment [Shigella dysenteriae Sd197]",FALSE
gi82524452refYP406047.1,OspE1 [Shigella dysenteriae Sd197],FALSE
gi82524461refYP406056.1,OspC1 [Shigella dysenteriae Sd197],FALSE
gi82524462refYP406057.1,OspD3 [Shigella dysenteriae Sd197],FALSE
gi82777572refYP403921.1,3-phosphoshikimate 1-carboxyvinyltransferase [Shigella dysenteriae Sd197],FALSE
gi82777761refYP404110.1,lipoprotein [Shigella dysenteriae Sd197],FALSE
gi82778779refYP405128.1,osmolarity sensor protein [Shigella dysenteriae Sd197],FALSE
gi82778968refYP405317.1,serine/threonine protein kinase [Shigella dysenteriae Sd197],FALSE
gi161949985refYP405788.2,exoribonuclease R [Shigella dysenteriae Sd197],FALSE
gi82776755refYP403104.1,3-dehydroquinate dehydratase [Shigella dysenteriae Sd197],FALSE
gi82776605refYP402954.1,transporter [Shigella dysenteriae Sd197],FALSE
gi82777893refYP404242.1,inosine 5'-monophosphate dehydrogenase [Shigella dysenteriae Sd197],FALSE
gi82775458refYP401805.1,peptidyl-prolyl cis-trans isomerase SurA [Shigella dysenteriae Sd197],FALSE
gi82699095refYP413669.1,nitrite/sulfite reductase ferredoxin subunit [Brucella abortus 2308],FALSE
gi82700463refYP415037.1,deoxyuridine 5'-triphosphate nucleotidohydrolase [Brucella abortus 2308],FALSE
gi82700747refYP415321.1,histidinol-phosphate aminotransferase [Brucella abortus 2308],FALSE
gi82699185refYP413759.1,histidinol dehydrogenase [Brucella abortus 2308],FALSE
gi82700673refYP415247.1,isopropylmalate isomerase large subunit [Brucella abortus 2308],FALSE
gi82699957refYP414531.1,PAS/histidine kinase/ATPase domain-containing protein [Brucella abortus 2308],FALSE
gi82700695refYP415269.1,lipoprotein Omp19 [Brucella abortus 2308],FALSE
gi82699328refYP413902.1,phosphoribosylamine--glycine ligase [Brucella abortus 2308],FALSE
gi83269759refYP419050.1,nitrate reductase subunit alpha [Brucella abortus 2308],FALSE
gi83269608refYP418899.1,cytochrome bd ubiquinol oxidase subunit II [Brucella abortus 2308],FALSE
gi83269512refYP418803.1,response regulator receiver [Brucella abortus 2308],FALSE
gi148359881refYP001251088.1,"DNA binding protein DnaJ, heat shock protein [Legionella pneumophila str. Corby]",FALSE
gi110802912refYP698800.1,sensor histidine kinase VirS [Clostridium perfringens SM101],FALSE
gi162417795refYP001604448.1,YopK protein [Yersinia pestis Angola],FALSE
gi162421747refYP001608277.1,transcription elongation factor GreA [Yersinia pestis Angola],FALSE
gi126445249refYP001063147.1,BopA protein [Burkholderia pseudomallei 668],FALSE
gi126438699refYP001060561.1,anthranilate synthase component I [Burkholderia pseudomallei 668],FALSE
gi53722725refYP111710.1,3-isopropylmalate dehydrogenase [Burkholderia pseudomallei K96243],FALSE
gi53722550refYP111535.1,membrane antigen [Burkholderia pseudomallei K96243],FALSE
gi53722546refYP111531.1,G-nucleotide exchange factor [Burkholderia pseudomallei K96243],FALSE
gi53721107refYP110092.1,phospholipase C precursor [Burkholderia pseudomallei K96243],FALSE
gi53723070refYP112055.1,cell surface protein [Burkholderia pseudomallei K96243],FALSE
gi53718680refYP107666.1,putative ABC transporter membrane protein [Burkholderia pseudomallei K96243],FALSE
gi53718898refYP107884.1,hypothetical protein BPSL1263 [Burkholderia pseudomallei K96243],FALSE
gi53720434refYP109420.1,hypothetical protein BPSL2825 [Burkholderia pseudomallei K96243],FALSE
gi53718277refYP107263.1,putative oxidoreductase [Burkholderia pseudomallei K96243],FALSE
gi53719162refYP108148.1,hypothetical protein BPSL1528 [Burkholderia pseudomallei K96243],FALSE
gi53720775refYP109761.1,3-dehydroquinate synthase [Burkholderia pseudomallei K96243],FALSE
gi53718549refYP107535.1,phosphoribosylglycinamide formyltransferase [Burkholderia pseudomallei K96243],FALSE
gi53720416refYP109402.1,putative capsular polysaccharide biosynthesis/export protein [Burkholderia pseudomallei K96243],FALSE
gi53718738refYP107724.1,endonuclease III [Burkholderia pseudomallei K96243],FALSE
gi53718511refYP107497.1,MviN-like protein [Burkholderia pseudomallei K96243],FALSE
gi53718035refYP107021.1,putative cytidylyltransferase [Burkholderia pseudomallei K96243],FALSE
gi53720415refYP109401.1,putative capsule polysaccharide export ABC transporter transmembrane protein [Burkholderia pseudomallei K96243],FALSE
gi53720754refYP109740.1,putative lipoprotein [Burkholderia pseudomallei K96243],FALSE
gi53720129refYP109115.1,phosphoserine aminotransferase [Burkholderia pseudomallei K96243],FALSE
gi53719489refYP108475.1,putative phospholipase [Burkholderia pseudomallei K96243],FALSE
gi15799850refNP285862.1,methionine aminopeptidase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802643refNP288670.1,hypothetical protein Z3341 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15799923refNP285935.1,hypothetical protein Z0275 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802700refNP288727.1,hypothetical protein Z3399 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802705refNP288732.1,galactose/methyl galaxtoside transporter ATP-binding protein [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800026refNP286038.1,hypothetical protein Z0390 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802787refNP288814.1,hypothetical protein Z3496 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800120refNP286132.1,recombination associated protein [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800217refNP286229.1,hypothetical protein Z0609 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802913refNP288940.1,hybrid sensory histidine kinase in two-component regulatory system with EvgA [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803110refNP289141.1,thioredoxin 2 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803172refNP289204.1,hypothetical protein Z3950 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803338refNP289371.1,exonuclease V subunit alpha [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803363refNP289396.1,5-keto-4-deoxyuronate isomerase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803400refNP289433.1,hypothetical protein Z4200 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802914refNP288942.1,putative transporter YfdV [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803476refNP289509.1,hypothetical protein Z4282 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803477refNP289510.1,arginine decarboxylase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803511refNP289544.1,hypothetical protein Z4318 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803532refNP289565.1,partial putative transport protein [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800647refNP286661.1,hypothetical protein Z1126 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800650refNP286664.1,putative helicase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803653refNP289686.1,formate acetyltransferase 3 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800703refNP286717.1,hypothetical protein Z1182 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800723refNP286737.1,hypothetical protein Z1202 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800751refNP286765.1,thioredoxin reductase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800816refNP286832.1,outer membrane protein OmpA [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800834refNP286850.1,hypothetical protein Z1328 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803368refNP289401.1,hypothetical protein Z4168 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15800907refNP286923.1,putative regulator [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801015refNP287031.1,outer membrane protein PgaA [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803678refNP289711.1,PTS system N-acetylgalactosamine-specific transporter subunit IIB [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801164refNP287181.1,glucans biosynthesis protein [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803170refNP289202.1,putative ATP-binding component of a transport system [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803448refNP289481.1,D-3-phosphoglycerate dehydrogenase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801299refNP287316.1,hypothetical protein Z1829 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804920refNP290962.1,putative restriction modification enzyme S subunit [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804888refNP290929.1,tyrosine recombinase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804884refNP290925.1,hypothetical protein Z5905 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804865refNP290906.1,hypothetical protein Z5886 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804828refNP290869.1,anaerobic ribonucleoside triphosphate reductase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801390refNP287407.1,putative protease encoded within prophage CP-933X [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804603refNP290644.1,regulator of acetyl CoA synthetase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804490refNP290530.1,putative glycoporin [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801501refNP287518.1,hypothetical protein Z2056 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801579refNP287596.1,putative tail component of prophage CP-933O [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801581refNP287598.1,putative tail component of prophage CP-933O [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801609refNP287626.1,hypothetical protein Z2176 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801635refNP287652.1,putative fimbrial-like protein [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801637refNP287654.1,putative oxidoreductase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801642refNP287659.1,putative ATP-binding component of a transport system [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804316refNP290355.1,hypothetical protein Z5214 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804314refNP290353.1,hypothetical protein Z5212 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804224refNP290263.1,hypothetical protein Z5114 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804134refNP290173.1,rhsA protein in rhs element [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801734refNP287752.1,ATP-dependent RNA helicase HrpA [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801738refNP287756.1,putative phosphatidate cytidiltransferase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804072refNP290108.1,C4-dicarboxylate transporter DctA [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801782refNP287800.1,hypothetical protein Z2368 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15804024refNP290060.1,hypothetical protein Z4887 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802901refNP288928.1,hypothetical protein Z3620 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801852refNP287870.1,putative ATP-binding component of a transport system [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801901refNP287921.1,aconitate hydratase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15801917refNP287938.1,tryptophan synthase subunit beta [Escherichia coli O157:H7 str. EDL933],FALSE
gi15803817refNP289851.1,potassium transporter peripheral membrane component [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802086refNP288108.1,hypothetical protein Z2702 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802132refNP288154.1,hypothetical protein Z2749 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802133refNP288155.1,hypothetical protein Z2751 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802145refNP288167.1,6-phospho-beta-glucosidase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802336refNP288362.1,putative serine acetlyltransferase of prophage CP-933T [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802367refNP288393.1,hypothetical protein Z3022 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802368refNP288394.1,putative secreted protein [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802403refNP288429.1,hypothetical protein Z3062 [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802515refNP288541.1,glycosyl transferase [Escherichia coli O157:H7 str. EDL933],FALSE
gi15802516refNP288542.1,perosamine synthetase [Escherichia coli O157:H7 str. EDL933],FALSE
gi147673490refYP001218297.1,adenylate cyclase [Vibrio cholerae O395],FALSE
gi147674743refYP001217629.1,ferric uptake regulator [Vibrio cholerae O395],FALSE
gi147675552refYP001217008.1,accessory enterotoxin [Vibrio cholerae O395],TRUE
gi147674812refYP001218148.1,fumarate reductase subunit C [Vibrio cholerae O395],FALSE
gi147674053refYP001218320.1,chorismate--pyruvate lyase [Vibrio cholerae O395],FALSE
gi147674437refYP001217372.1,translocation protein TolB [Vibrio cholerae O395],FALSE
gi147673596refYP001216319.1,TCP pilus virulence regulatory protein [Vibrio cholerae O395],FALSE
gi147675499refYP001218384.1,dihydroxy-acid dehydratase [Vibrio cholerae O395],FALSE
gi147673567refYP001217143.1,galactokinase [Vibrio cholerae O395],FALSE
gi15601664refNP233295.1,tonB1 protein [Vibrio cholerae O1 biovar eltor str. N16961],FALSE
gi15600777refNP232407.1,hypothetical protein VCA0006 [Vibrio cholerae O1 biovar eltor str. N16961],FALSE
gi15601657refNP233288.1,hypothetical protein VCA0903 [Vibrio cholerae O1 biovar eltor str. N16961],FALSE
gi15601358refNP232989.1,"repressor protein PhnR, putative [Vibrio cholerae O1 biovar eltor str. N16961]",FALSE
gi15601337refNP232968.1,hypothetical protein VCA0578 [Vibrio cholerae O1 biovar eltor str. N16961],FALSE
gi15601342refNP232973.1,hypothetical protein VCA0583 [Vibrio cholerae O1 biovar eltor str. N16961],FALSE
gi15601684refNP233315.1,hypothetical protein VCA0930 [Vibrio cholerae O1 biovar eltor str. N16961],FALSE
gi15642430refNP232063.1,"cyclic 3',5'-adenosine monophosphate phosphodiesterase [Vibrio cholerae O1 biovar El Tor str. N16961]",FALSE
gi15642433refNP232066.1,outer membrane channel protein [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642451refNP232084.1,hypothetical protein VC2455 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642453refNP232086.1,4'-phosphopantetheinyl transferase [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642455refNP232088.1,DNA repair protein RecO [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642386refNP232019.1,carbamoyl phosphate synthase large subunit [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642293refNP231926.1,Na(+)-translocating NADH-quinone reductase subunit A [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642318refNP231951.1,"exodeoxyribonuclease V, 135 kDa subunit [Vibrio cholerae O1 biovar El Tor str. N16961]",FALSE
gi15642289refNP231922.1,Na(+)-translocating NADH-quinone reductase subunit E [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642205refNP231837.1,hypothetical protein VC2206 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642023refNP231655.1,3-ketoacyl-ACP reductase [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642032refNP231664.1,ribonuclease E [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642044refNP231676.1,histone deacetylase/AcuC/AphA family protein [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641889refNP231521.1,hypothetical protein VC1887 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641774refNP231406.1,hypothetical protein VC1771 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641718refNP231350.1,cell division protein MukB [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641719refNP231351.1,condesin subunit E [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641720refNP231352.1,condesin subunit F [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641679refNP231311.1,"multidrug resistance protein, putative [Vibrio cholerae O1 biovar El Tor str. N16961]",FALSE
gi15640286refNP229913.1,"transposase OrfAB, subunit B [Vibrio cholerae O1 biovar El Tor str. N16961]",FALSE
gi15640981refNP230612.1,phosphoenolpyruvate-protein phosphotransferase [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641027refNP230658.1,electron transport complex RsxE subunit [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640281refNP229908.1,acyl protein synthase/acyl-CoA reductase RfbN [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640279refNP229906.1,rfbL protein [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640280refNP229907.1,iron-containing alcohol dehydrogenase family protein RfbM [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641088refNP230720.1,hypothetical protein VC1075 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641111refNP230743.1,acetate kinase [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640064refNP229691.1,ComM-related protein [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640068refNP229695.1,FixG-related protein [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640843refNP230474.1,toxin co-regulated pilus biosynthesis protein P [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641175refNP230807.1,hypothetical protein VC1162 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640269refNP229896.1,hypothetical protein VC0239 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15641392refNP231024.1,hypothetical protein VC1380 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640268refNP229895.1,hexapaptide repeat-containing transferase [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640486refNP230113.1,hypothetical protein VC0459 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640495refNP230122.1,glutathione synthetase [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642502refNP232135.1,ATP-dependent helicase HepA [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640598refNP230227.1,stringent starvation protein A [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640512refNP230139.1,pyruvate kinase [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640156refNP229783.1,diaminopimelate decarboxylase [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640617refNP230246.1,dnaK suppressor protein [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640659refNP230288.1,phosphoglucomutase/phosphomannomutase family protein MrsA [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640667refNP230296.1,polynucleotide phosphorylase/polyadenylase [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642642refNP232275.1,hypothetical protein VC2647 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15642655refNP232288.1,elongation factor P [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640743refNP230373.1,"phosphate ABC transporter, permease protein [Vibrio cholerae O1 biovar El Tor str. N16961]",FALSE
gi15640545refNP230174.1,putative glycerol-3-phosphate acyltransferase PlsY [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi15640163refNP229790.1,hypothetical protein VC0132 [Vibrio cholerae O1 biovar El Tor str. N16961],FALSE
gi149192712refYP001293944.1,leucine-rich repeat-containing translocated effector protein [Yersinia pestis CA88-4125],FALSE
gi45478703refNP995559.1,toxin [Yersinia pestis biovar Microtus str. 91001],FALSE
gi45478555refNP995382.1,putative Yop targeting protein YopB [Yersinia pestis biovar Microtus str. 91001],FALSE
gi45478556refNP995383.1,putative Yop negative regulation/targeting component YopD [Yersinia pestis biovar Microtus str. 91001],FALSE
gi45478564refNP995391.1,putative cytotoxic effector protein YopT [Yersinia pestis biovar Microtus str. 91001],FALSE
gi45478535refNP995362.1,putative thermoregulatory protein VirF [Yersinia pestis biovar Microtus str. 91001],FALSE
gi45478574refNP995401.1,putative outer membrane virulence protein YopE [Yersinia pestis biovar Microtus str. 91001],FALSE
gi45440889refNP992428.1,SsrA-binding protein [Yersinia pestis biovar Microtus str. 91001],FALSE
gi45441468refNP993007.1,yersiniabactin biosynthetic protein [Yersinia pestis biovar Microtus str. 91001],FALSE
gi45443096refNP994635.1,autotransporter protein [Yersinia pestis biovar Microtus str. 91001],FALSE
gi45441116refNP992655.1,adhesin [Yersinia pestis biovar Microtus str. 91001],FALSE
gi228931267refYP194809.2,plasmid-partitioning protein SopA [Salmonella enterica subsp. enterica serovar Typhimurium],FALSE
gi32470173refNP863397.1,hypothetical protein R64_p042 [Salmonella enterica subsp. enterica serovar Typhimurium],FALSE
gi17233493refNP490531.1,regulator of spv operon [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi17233491refNP490529.1,hydrophilic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi17233492refNP490530.1,outer membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi17233490refNP490528.1,hydrophilic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi17233489refNP490527.1,hydrophilic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763406refNP459021.1,hypothetical protein STM0016 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763598refNP459213.1,deoxyguanosinetriphosphate triphosphohydrolase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763645refNP459260.1,SAM-dependent methyltransferase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763696refNP459311.1,DNA polymerase IV [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi39546292refNP459323.2,permease [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763717refNP459332.1,fimbrial usher [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763776refNP459391.1,ATP-dependent dsDNA exonuclease [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763819refNP459434.1,hypothetical protein STM0438 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763823refNP459438.1,cytochrome o ubiquinol oxidase subunit I [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763854refNP459469.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763898refNP459513.1,hydroxypyruvate isomerase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763900refNP459515.1,permease [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763908refNP459523.1,ureidoglycolate dehydrogenase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763932refNP459547.1,fimbrial regulatory protein FimW [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763935refNP459550.1,inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763937refNP459552.1,bactoprenol-linked glucose translocase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16763955refNP459570.1,nitroreductase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
